id_venda,data_venda,ano,mes,dia,quantidade,valor_total,canal_venda,nome_produto,categoria,linha,nome_cliente,estado,categoria_email
1016,2025-01-20 17:34:48,2025,1,20,1,160.70,Loja Física,Base Mate - Variação 3,Maquiagem,Base Mate,Davi Lopes,MS,Gmail User
1013,2025-03-25 09:41:18,2025,3,25,5,1112.40,Site,Quasar - Variação 1,Perfumaria,Quasar,Isis Carvalho,CE,Gmail User
1652,2025-11-06 00:09:02,2025,11,6,4,676.24,Loja Física,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Srta. Stella Casa Grande,MG,Outros
1304,2025-02-17 04:19:00,2025,2,17,4,306.36,App,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Bianca Sampaio,SC,Gmail User
1993,2024-12-17 03:25:02,2024,12,17,3,94.29,Loja Física,Quasar - Variação 2,Perfumaria,Quasar,Isabella Moreira,PI,Outros
1933,2025-07-30 07:31:27,2025,7,30,1,143.95,Site,Malbec - Variação 1,Perfumaria,Malbec,Ana Cecília Caldeira,MS,Gmail User
1040,2025-11-08 10:43:06,2025,11,8,3,228.21,Site,Egeo - Variação 1,Perfumaria,Egeo,Maya Araújo,RR,Gmail User
1609,2025-02-22 19:51:05,2025,2,22,3,94.29,Revendedora,Quasar - Variação 2,Perfumaria,Quasar,Pedro Miguel Silva,PB,Gmail User
1067,2025-07-28 19:30:46,2025,7,28,2,377.82,App,Malbec - Variação 2,Perfumaria,Malbec,Ana Beatriz da Mata,AC,Outros
2334,2025-08-08 05:46:07,2025,8,8,3,648.09,Loja Física,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Lorena Nunes,RN,Outros
1225,2025-06-20 07:11:32,2025,6,20,4,499.44,App,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Bruna Rezende,AP,Outros
1395,2025-01-31 04:24:42,2025,1,31,3,500.97,Site,Egeo - Variação 2,Perfumaria,Egeo,Sr. Davi Lucas Andrade,PA,Gmail User
1337,2025-08-11 13:09:47,2025,8,11,3,327.75,Loja Física,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Dr. João Vitor Sá,MA,Outros
2355,2025-01-30 04:44:17,2025,1,30,4,683.16,Site,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Felipe Casa Grande,RN,Outros
1826,2025-04-11 09:24:21,2025,4,11,4,984.00,Loja Física,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Zoe Correia,CE,Outros
1356,2025-03-09 23:46:30,2025,3,9,2,62.86,Revendedora,Quasar - Variação 2,Perfumaria,Quasar,Rafael Pires,PE,Outros
2091,2025-04-26 07:25:43,2025,4,26,5,845.30,Loja Física,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Maya Azevedo,SP,Gmail User
1128,2025-04-24 13:39:08,2025,4,24,5,1045.50,Site,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Pietro Duarte,AL,Outros
1430,2025-11-29 00:34:07,2025,11,29,2,338.12,Site,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Sr. Lucca Porto,MS,Outros
1558,2025-06-14 08:32:09,2025,6,14,4,447.00,App,Floratta - Variação 2,Perfumaria,Floratta,Isabel Machado,MT,Outros
1478,2025-01-03 09:27:57,2025,1,3,3,374.58,Revendedora,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,João Felipe Sales,PR,Outros
1772,2025-11-19 21:24:26,2025,11,19,1,203.37,Site,Glamour - Variação 1,Perfumaria,Glamour,Matheus Santos,DF,Outros
1253,2025-08-04 18:29:53,2025,8,4,3,452.10,Revendedora,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Sr. Arthur Miguel Freitas,DF,Outros
1288,2025-04-12 13:00:25,2025,4,12,4,730.12,Revendedora,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Sra. Antonella Cavalcanti,SE,Outros
1445,2025-04-04 22:13:05,2025,4,4,4,447.00,Loja Física,Floratta - Variação 2,Perfumaria,Floratta,Sra. Natália Barros,RS,Outros
1976,2025-03-19 20:11:52,2025,3,19,5,1230.00,Site,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Sr. Arthur Miguel Pacheco,RO,Outros
1752,2025-10-06 08:16:50,2025,10,6,3,229.77,Revendedora,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Mariane Vasconcelos,PA,Outros
1981,2025-11-07 06:15:08,2025,11,7,5,617.30,App,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Maria Fernanda Abreu,AC,Outros
1513,2025-02-19 07:48:07,2025,2,19,1,226.80,Site,Floratta - Variação 1,Perfumaria,Floratta,Maitê Santos,AL,Outros
1058,2025-01-28 08:11:50,2025,1,28,4,580.52,App,Egeo - Variação 3,Perfumaria,Egeo,Ana Carolina Nascimento,RS,Outros
1460,2024-12-07 18:35:42,2024,12,7,1,145.13,Revendedora,Egeo - Variação 3,Perfumaria,Egeo,Murilo Almeida,SE,Outros
1209,2025-08-12 18:59:08,2025,8,12,2,406.74,Revendedora,Glamour - Variação 1,Perfumaria,Glamour,Juliana Martins,RO,Outros
1689,2025-11-25 15:53:38,2025,11,25,5,184.95,Revendedora,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Arthur Gabriel Ribeiro,PI,Outros
1595,2025-09-08 21:24:48,2025,9,8,4,877.40,Loja Física,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Caroline da Rocha,RN,Outros
1690,2025-02-15 17:34:29,2025,2,15,3,680.40,App,Floratta - Variação 1,Perfumaria,Floratta,Enzo Gabriel Ferreira,TO,Outros
2293,2025-04-13 07:05:53,2025,4,13,2,321.60,Revendedora,Floratta - Variação 3,Perfumaria,Floratta,Srta. Maria Clara Rios,RJ,Outros
2165,2025-11-14 08:55:35,2025,11,14,4,683.16,Site,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Carlos Eduardo Nascimento,MT,Outros
1841,2025-08-04 08:44:25,2025,8,4,1,123.46,Loja Física,Shampoo Match - Variação 2,Cabelos,Shampoo Match,João Miguel Ramos,SP,Outros
1672,2025-03-12 09:13:44,2025,3,12,5,803.50,Revendedora,Base Mate - Variação 3,Maquiagem,Base Mate,Lorena Montenegro,SC,Outros
1740,2025-08-26 22:13:21,2025,8,26,3,566.73,App,Malbec - Variação 2,Perfumaria,Malbec,Otávio Nunes,ES,Outros
2168,2025-05-17 03:45:28,2025,5,17,3,452.10,Loja Física,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Yago Teixeira,TO,Outros
1838,2025-03-19 12:39:02,2025,3,19,5,1051.00,App,Base Mate - Variação 1,Maquiagem,Base Mate,Maria Fernanda Almeida,CE,Outros
1897,2025-11-24 18:54:20,2025,11,24,3,738.00,Revendedora,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Bryan Rezende,BA,Outros
2121,2025-06-22 04:57:48,2025,6,22,4,682.28,App,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Brenda Viana,PR,Gmail User
1815,2025-02-01 15:09:41,2025,2,1,2,223.50,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Pedro Lucas Carvalho,RO,Gmail User
1317,2025-05-11 05:25:00,2025,5,11,2,418.20,Loja Física,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Cecília Rocha,SP,Outros
1966,2025-05-09 01:02:54,2025,5,9,2,246.30,Revendedora,Base Mate - Variação 2,Maquiagem,Base Mate,Oliver Novais,SE,Outros
1890,2025-05-29 17:33:39,2025,5,29,3,610.11,Loja Física,Glamour - Variação 1,Perfumaria,Glamour,Igor Nunes,RR,Outros
1257,2025-11-07 22:57:33,2025,11,7,3,482.40,Revendedora,Floratta - Variação 3,Perfumaria,Floratta,Ayla Ribeiro,SP,Outros
2680,2025-07-01 00:21:02,2025,7,1,3,630.60,Revendedora,Base Mate - Variação 1,Maquiagem,Base Mate,Pietro Cardoso,PR,Outros
1079,2025-01-10 01:28:59,2025,1,10,2,96.80,Revendedora,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Heloísa Andrade,ES,Outros
1307,2025-10-27 03:40:13,2025,10,27,1,160.70,App,Base Mate - Variação 3,Maquiagem,Base Mate,Maysa Alves,RJ,Gmail User
2533,2025-03-07 00:06:05,2025,3,7,2,297.50,App,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Maria Sophia Santos,PR,Outros
1080,2025-03-14 08:01:54,2025,3,14,2,292.74,App,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Noah Aragão,AL,Outros
1880,2025-09-16 20:32:29,2025,9,16,4,602.80,Site,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Sr. Danilo Ribeiro,SE,Outros
1996,2025-02-08 11:00:39,2025,2,8,1,123.46,Loja Física,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Maria Helena Costa,SP,Outros
2016,2025-01-28 18:04:55,2025,1,28,2,125.40,Revendedora,Glamour - Variação 2,Perfumaria,Glamour,Emanuelly Freitas,ES,Outros
2001,2025-10-03 12:54:18,2025,10,3,2,249.72,Site,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Noah Montenegro,RJ,Outros
2383,2025-03-27 01:25:57,2025,3,27,5,412.30,Loja Física,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Luiz Henrique Souza,RS,Outros
1546,2025-05-14 02:42:22,2025,5,14,3,439.11,App,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Olívia Viana,SE,Outros
1726,2025-05-19 16:41:06,2025,5,19,1,146.37,Loja Física,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Sr. Luiz Otávio Vasconcelos,MG,Outros
1065,2025-02-04 11:33:10,2025,2,4,4,602.80,Revendedora,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Maria Flor Novaes,SP,Outros
1643,2025-08-21 14:56:35,2025,8,21,1,238.63,Loja Física,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Lavínia Monteiro,MS,Outros
2420,2025-03-10 07:06:27,2025,3,10,4,840.80,Revendedora,Base Mate - Variação 1,Maquiagem,Base Mate,Amanda das Neves,CE,Gmail User
1944,2025-06-19 16:20:07,2025,6,19,2,432.06,Revendedora,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Helena Ramos,AC,Outros
1801,2025-11-09 11:02:13,2025,11,9,2,338.12,Loja Física,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Eduardo Cunha,RJ,Outros
1594,2025-04-23 05:33:35,2025,4,23,2,62.86,Loja Física,Quasar - Variação 2,Perfumaria,Quasar,Samuel Vieira,SP,Outros
1354,2025-04-24 18:07:22,2025,4,24,3,547.59,App,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Dr. Luiz Miguel Lopes,CE,Outros
1146,2025-02-25 21:49:27,2025,2,25,5,242.00,Site,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Dra. Lívia Mendonça,MA,Gmail User
2441,2025-02-11 23:05:51,2025,2,11,3,658.05,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Ana Sophia Azevedo,MS,Gmail User
1116,2025-05-19 21:18:12,2025,5,19,2,282.70,Loja Física,Malbec - Variação 3,Perfumaria,Malbec,Mateus Andrade,PB,Outros
2329,2025-04-16 06:15:41,2025,4,16,5,1059.70,Loja Física,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Kamilly Sampaio,MG,Outros
1322,2025-05-12 15:02:09,2025,5,12,2,125.40,Loja Física,Glamour - Variação 2,Perfumaria,Glamour,Henry Gabriel Fernandes,GO,Outros
1244,2025-05-10 16:46:03,2025,5,10,5,615.75,Site,Base Mate - Variação 2,Maquiagem,Base Mate,Vinícius Albuquerque,TO,Outros
2220,2025-03-06 12:20:15,2025,3,6,5,803.50,Site,Base Mate - Variação 3,Maquiagem,Base Mate,Lara Gonçalves,DF,Outros
1341,2025-02-27 02:17:02,2025,2,27,2,492.00,App,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Noah da Mota,MT,Outros
1024,2025-08-26 09:04:16,2025,8,26,3,431.85,Site,Malbec - Variação 1,Perfumaria,Malbec,Brayan da Cunha,CE,Outros
1108,2025-09-20 02:12:19,2025,9,20,3,507.18,Site,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Asafe Azevedo,SE,Outros
1700,2025-10-19 22:45:27,2025,10,19,5,558.75,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Vitor Hugo Pimenta,MG,Outros
1802,2025-08-18 09:23:09,2025,8,18,1,209.10,Site,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Vitor Hugo Teixeira,RS,Outros
1047,2025-07-02 15:52:04,2025,7,2,4,813.48,App,Glamour - Variação 1,Perfumaria,Glamour,Jade Machado,AM,Gmail User
2202,2025-06-28 18:30:02,2025,6,28,1,36.99,App,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Léo Silveira,RN,Outros
2587,2025-11-17 03:47:02,2025,11,17,1,32.83,Loja Física,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Maria Flor Carvalho,MG,Outros
1557,2025-11-09 01:41:39,2025,11,9,1,76.07,App,Egeo - Variação 1,Perfumaria,Egeo,Levi Mendonça,AL,Outros
2035,2025-10-23 16:55:16,2025,10,23,2,406.74,Site,Glamour - Variação 1,Perfumaria,Glamour,Valentim Pacheco,PA,Gmail User
2088,2025-09-07 05:18:03,2025,9,7,4,447.00,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Srta. Clarice Nogueira,PR,Outros
1316,2025-05-21 04:36:28,2025,5,21,5,157.15,Site,Quasar - Variação 2,Perfumaria,Quasar,João Vitor Pimenta,MT,Outros
2463,2025-01-29 13:34:37,2025,1,29,4,125.72,Loja Física,Quasar - Variação 2,Perfumaria,Quasar,Marcelo Fernandes,RN,Outros
1028,2025-07-30 01:05:58,2025,7,30,1,111.75,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Heloisa Machado,AM,Outros
1554,2025-10-11 10:00:08,2025,10,11,2,420.40,Loja Física,Base Mate - Variação 1,Maquiagem,Base Mate,Isabella Azevedo,TO,Gmail User
1048,2025-03-28 17:47:35,2025,3,28,1,209.10,Loja Física,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Marcela Alves,PA,Gmail User
1661,2024-12-21 22:41:13,2024,12,21,1,31.43,Site,Quasar - Variação 2,Perfumaria,Quasar,Theo das Neves,RR,Gmail User
2264,2025-11-17 02:50:35,2025,11,17,3,648.09,Revendedora,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Kaique Brito,AM,Outros
2307,2025-03-04 09:39:55,2025,3,4,4,147.96,App,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Helena Siqueira,RR,Outros
2020,2025-07-30 16:25:48,2025,7,30,4,125.72,App,Quasar - Variação 2,Perfumaria,Quasar,Felipe Lima,GO,Outros
1193,2025-04-17 07:14:10,2025,4,17,2,459.78,Revendedora,Quasar - Variação 3,Perfumaria,Quasar,José Miguel Sales,MA,Gmail User
1033,2024-12-27 17:58:24,2024,12,27,2,65.66,Site,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,João Gabriel Pastor,PA,Outros
1148,2025-02-11 09:44:27,2025,2,11,5,1059.70,Site,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Maysa Silva,RR,Outros
1092,2025-09-21 09:47:07,2025,9,21,3,511.71,Loja Física,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Helena Vieira,DF,Gmail User
1550,2025-01-27 12:37:07,2025,1,27,2,276.10,Site,Glamour - Variação 3,Perfumaria,Glamour,Bento Ribeiro,PA,Outros
1385,2025-10-13 17:09:52,2025,10,13,2,341.58,App,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Melina Barbosa,SC,Outros
1251,2025-05-17 15:26:52,2025,5,17,1,169.06,Loja Física,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Srta. Maria Dias,AC,Outros
2361,2025-05-18 13:12:22,2025,5,18,3,715.89,Loja Física,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Luiz Gustavo Viana,RS,Outros
2330,2025-06-09 20:44:35,2025,6,9,3,98.49,App,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Francisco Guerra,SC,Outros
1670,2025-02-22 19:36:09,2025,2,22,3,435.39,App,Egeo - Variação 3,Perfumaria,Egeo,Bento Rocha,RO,Outros
1003,2025-03-10 03:43:38,2025,3,10,4,984.00,Loja Física,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Aylla Fogaça,CE,Outros
1176,2025-06-26 22:30:26,2025,6,26,1,246.00,Revendedora,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Sra. Ana Luiza Gomes,SP,Outros
1569,2025-09-02 19:39:04,2025,9,2,2,282.70,Site,Malbec - Variação 3,Perfumaria,Malbec,Ana Luiza Fernandes,RO,Outros
1530,2025-06-15 14:07:34,2025,6,15,3,235.44,Site,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Noah Martins,MG,Outros
1953,2025-06-23 16:26:39,2025,6,23,2,438.70,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Maria Helena Abreu,RJ,Gmail User
1227,2025-07-12 11:03:05,2025,7,12,1,32.83,Revendedora,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Anna Liz Leão,RS,Outros
1447,2025-06-20 22:24:05,2025,6,20,1,238.63,Revendedora,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Dra. Letícia Ribeiro,GO,Gmail User
1774,2025-06-24 12:34:53,2025,6,24,1,78.48,App,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Esther da Cunha,RN,Outros
1903,2025-04-22 20:47:18,2025,4,22,5,912.65,Revendedora,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Bruno Melo,CE,Outros
1218,2025-05-29 14:29:14,2025,5,29,3,511.71,App,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Amanda das Neves,TO,Gmail User
2099,2025-07-10 05:12:25,2025,7,10,3,98.49,Site,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Emanuelly Siqueira,PE,Outros
2170,2025-09-13 21:51:44,2025,9,13,2,423.88,Revendedora,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Helena Sousa,CE,Outros
1628,2025-08-22 07:19:01,2025,8,22,2,303.82,Site,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Danilo Azevedo,CE,Outros
1559,2025-09-12 19:15:57,2025,9,12,3,452.10,Site,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Isabella Santos,TO,Outros
1319,2025-07-10 16:03:18,2025,7,10,2,218.50,Site,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Dr. Samuel Cassiano,PB,Outros
1234,2025-07-16 04:46:10,2025,7,16,3,715.89,Site,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Lunna Vieira,PB,Outros
1719,2025-10-05 20:58:24,2025,10,5,5,1016.85,Site,Glamour - Variação 1,Perfumaria,Glamour,Lunna Souza,MG,Outros
1014,2025-10-20 21:11:01,2025,10,20,5,759.55,Loja Física,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Igor Melo,TO,Outros
1267,2025-09-20 23:17:15,2025,9,20,5,313.50,App,Glamour - Variação 2,Perfumaria,Glamour,Dra. Stephany da Rosa,SP,Outros
1026,2025-05-06 09:22:02,2025,5,6,4,313.92,Loja Física,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Cauã Oliveira,BA,Outros
1114,2025-09-21 02:18:23,2025,9,21,5,1149.45,Site,Quasar - Variação 3,Perfumaria,Quasar,Henry Gonçalves,RJ,Outros
1435,2025-02-17 19:50:14,2025,2,17,2,338.12,Site,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Danilo Guerra,TO,Outros
1757,2025-08-09 11:53:45,2025,8,9,5,1193.15,Loja Física,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Manuela Vargas,MA,Outros
1360,2025-08-17 11:59:09,2025,8,17,5,1193.15,Loja Física,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Oliver Aragão,PA,Outros
1166,2025-10-30 08:31:20,2025,10,30,5,731.85,Revendedora,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Olivia Aparecida,MT,Outros
1742,2025-05-12 20:41:05,2025,5,12,3,547.59,Site,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Miguel Nogueira,RO,Outros
1300,2025-11-03 00:09:50,2025,11,3,3,110.97,Site,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Nina Rodrigues,RJ,Outros
1717,2025-10-23 11:41:33,2025,10,23,4,676.24,Revendedora,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Henrique Pacheco,PI,Outros
1296,2025-04-04 11:30:18,2025,4,4,4,552.20,Site,Glamour - Variação 3,Perfumaria,Glamour,Giovanna Novais,TO,Outros
1649,2024-12-24 08:18:59,2024,12,24,5,558.75,App,Floratta - Variação 2,Perfumaria,Floratta,Guilherme Sá,PE,Outros
2595,2024-12-06 06:56:28,2024,12,6,5,1193.15,App,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Juan da Cruz,SE,Gmail User
1821,2025-12-04 03:59:05,2025,12,4,3,511.71,App,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,João Vitor Jesus,AC,Outros
1879,2025-10-29 20:26:28,2025,10,29,3,630.60,Loja Física,Base Mate - Variação 1,Maquiagem,Base Mate,Mateus Farias,SE,Outros
1602,2025-01-16 11:10:03,2025,1,16,1,160.70,App,Base Mate - Variação 3,Maquiagem,Base Mate,Maria Fernanda Gonçalves,MT,Outros
1162,2025-07-15 09:41:58,2025,7,15,1,203.37,App,Glamour - Variação 1,Perfumaria,Glamour,Levi Peixoto,CE,Outros
1630,2025-01-25 15:32:10,2025,1,25,3,507.18,Site,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Lavínia da Luz,RR,Gmail User
2125,2025-11-29 23:48:06,2025,11,29,5,1193.15,Revendedora,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Antônio Azevedo,PR,Outros
1794,2025-04-19 21:38:02,2025,4,19,4,313.92,Site,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Erick Garcia,SE,Outros
1285,2025-07-14 03:07:30,2025,7,14,1,211.94,Revendedora,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Maria Laura Melo,PI,Outros
1207,2025-02-25 13:30:13,2025,2,25,1,32.83,Revendedora,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Luana Santos,GO,Outros
1401,2025-07-07 01:58:49,2025,7,7,1,229.89,Loja Física,Quasar - Variação 3,Perfumaria,Quasar,Davi Lucca Pimenta,PE,Outros
2199,2025-05-31 14:00:51,2025,5,31,4,682.28,App,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Sr. Luigi Mendonça,PR,Outros
1730,2025-11-09 22:59:28,2025,11,9,2,341.58,Revendedora,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Alexia da Rosa,PR,Gmail User
1679,2025-11-30 12:31:39,2025,11,30,5,1045.50,App,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Maria Alice Macedo,RO,Outros
1588,2025-03-05 09:20:14,2025,3,5,2,494.86,Loja Física,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Isaque Farias,MT,Outros
1900,2025-08-16 13:22:16,2025,8,16,1,170.57,Revendedora,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Mirella Farias,RR,Outros
1019,2025-05-15 14:43:43,2025,5,15,3,247.38,Site,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Yan Fogaça,ES,Outros
1629,2025-04-07 15:35:11,2025,4,7,2,73.98,Site,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Maria Clara Dias,AP,Outros
1694,2025-02-05 22:57:37,2025,2,5,3,335.25,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Isis Garcia,RO,Outros
1450,2025-11-19 09:07:00,2025,11,19,4,313.92,App,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Enrico Ramos,TO,Outros
1781,2025-04-26 00:44:14,2025,4,26,1,124.86,App,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Rodrigo Vieira,GO,Outros
1217,2025-04-28 03:46:56,2025,4,28,1,203.37,Site,Glamour - Variação 1,Perfumaria,Glamour,Luiz Otávio Pimenta,PR,Outros
1370,2025-11-18 16:52:11,2025,11,18,5,759.55,App,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,João Felipe Melo,RS,Outros
1539,2025-05-28 15:06:12,2025,5,28,2,249.72,App,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Dr. Pietro Barros,ES,Outros
1882,2025-06-22 03:59:20,2025,6,22,1,160.70,Revendedora,Base Mate - Variação 3,Maquiagem,Base Mate,Pedro da Rocha,RN,Outros
1320,2025-12-04 08:17:25,2025,12,4,3,235.44,Loja Física,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Dr. Gabriel Duarte,PR,Gmail User
1506,2025-05-30 05:25:42,2025,5,30,4,919.56,Site,Quasar - Variação 3,Perfumaria,Quasar,Maria Helena Albuquerque,PA,Outros
1254,2025-07-15 15:58:46,2025,7,15,2,444.96,Loja Física,Quasar - Variação 1,Perfumaria,Quasar,Gael Almeida,RS,Outros
1608,2024-12-09 09:04:16,2024,12,9,4,147.96,Site,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Maria Vitória Souza,GO,Outros
2115,2025-08-06 04:27:40,2025,8,6,2,246.30,Site,Base Mate - Variação 2,Maquiagem,Base Mate,Maria Sophia Lima,MA,Outros
1663,2025-01-10 22:50:29,2025,1,10,5,690.25,Site,Glamour - Variação 3,Perfumaria,Glamour,Maria Júlia Ribeiro,PA,Outros
1188,2025-10-09 12:44:40,2025,10,9,3,630.60,Revendedora,Base Mate - Variação 1,Maquiagem,Base Mate,Dra. Eduarda Dias,PR,Outros
1769,2025-12-04 14:29:30,2025,12,4,5,1051.00,Revendedora,Base Mate - Variação 1,Maquiagem,Base Mate,Dr. Francisco Gomes,RJ,Outros
1428,2025-07-15 04:43:04,2025,7,15,2,218.50,Loja Física,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Bianca Machado,RR,Outros
1190,2025-05-28 00:14:10,2025,5,28,1,182.53,App,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Nina Pires,MT,Gmail User
1103,2025-12-03 14:14:20,2025,12,3,4,565.40,Loja Física,Malbec - Variação 3,Perfumaria,Malbec,Luara Santos,PE,Outros
2025,2025-08-08 10:43:10,2025,8,8,3,94.29,App,Quasar - Variação 2,Perfumaria,Quasar,Ágatha Ferreira,RO,Outros
1656,2025-01-28 22:42:50,2025,1,28,3,547.59,Site,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Leandro Guerra,AP,Outros
1637,2025-01-21 08:09:02,2025,1,21,3,742.29,Revendedora,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Sophia Guerra,TO,Outros
